time,num_ues,imsi,rnti,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs,dl_n_samples,dl_buffer_bytes,tx_brate_dl_mbps,tx_pkts_downlink,tx_errors_downlink_pct,dl_cqi,ul_mcs,ul_n_samples,ul_buffer_bytes,rx_brate_ul_mbps,rx_pkts_uplink,rx_errors_uplink_pct,ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters,dataset_group,scenario,training_id,experiment_id,base_station_id,source_file
1602351528223,10,1010123456002,79,1,1,4,1,0,16.0,10,0,0.0106024,4,0,6.75,0.1,21,0,0.1,9,0.0,0,4.30156,31,21,8,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351528473,10,1010123456002,79,1,1,4,1,0,4.39394,33,0,0.0120803,13,0,4.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,169,80,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351528723,10,1010123456002,79,1,1,4,1,0,5.52632,19,0,0.00610442,8,0,7.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,99,18,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351528974,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351529223,10,1010123456002,79,1,1,4,1,0,5.64706,17,158,0.00594378,7,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,88,18,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351529473,10,1010123456002,79,1,1,4,1,0,16.5714,21,0,0.0271165,8,0,8.5,0.1,26,0,0.1,11,0.0,0,3.76941,31,53,20,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351529723,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351529973,10,1010123456002,79,1,1,4,1,0,17.1,10,0,0.0159036,5,0,11.5,0.0,2,0,0.1,1,0.0,0,0.0,31,24,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351530223,10,1010123456002,79,1,1,4,1,0,14.5714,14,0,0.016,6,0,9.33333,0.1,23,0,0.1,9,0.0,0,5.1801,31,28,16,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351530473,10,1010123456002,79,1,1,4,1,0,15.0,20,0,0.0213333,8,0,2.0,0.0,0,0,0.0,0,0.0,0,0.0,0,33,20,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351530723,10,1010123456002,79,1,1,4,1,0,14.4545,11,0,0.010592,4,0,14.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351530973,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351531223,10,1010123456002,79,1,1,4,1,0,4.97436,39,0,0.017472,15,0,3.66667,0.1,27,0,0.1,9,0.0,0,3.07945,31,69,62,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351531473,10,1010123456002,79,1,1,4,1,0,2.64815,54,0,0.012928,22,0,6.33333,0.0,0,0,0.0,0,0.0,0,0.0,0,39,64,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351531723,10,1010123456002,79,1,1,4,1,0,2.14754,61,0,0.013248,25,0,4.5,0.0,0,0,0.0,0,0.0,0,0.0,0,17,62,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351531973,10,1010123456002,79,1,1,4,1,0,3.02703,74,0,0.024256,31,0,7.33333,0.1,20,0,0.1,8,0.0,0,5.43436,31,352,112,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351532223,10,1010123456002,79,1,1,4,1,0,9.25,32,0,0.021696,13,0,9.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,88,34,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351532473,10,1010123456002,79,1,1,4,1,0,4.29412,34,0,0.011936,14,0,7.0,0.0,0,0,0.0,0,0.0,0,0.0,0,152,40,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351532723,10,1010123456002,79,1,1,4,1,0,3.88095,42,0,0.0176386,18,0,6.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,-52,106,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351532973,10,1010123456002,79,1,1,4,1,0,5.46429,28,0,0.011072,10,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,90,32,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351533223,10,1010123456002,79,1,1,4,1,0,2.21212,33,0,0.0072,14,0,8.5,0.1,24,0,0.1,8,0.0,0,3.67299,31,-6,36,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351533473,10,1010123456002,79,1,1,4,1,0,14.8889,9,0,0.0105382,4,0,0.1,0.0,2,0,0.1,1,0.0,0,0.0,31,51,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351533723,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,8.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351533973,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,7.0,0.0,2,0,0.1,1,0.0,0,0.0,31,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351534223,10,1010123456002,79,1,1,4,1,0,5.44615,65,0,0.023264,25,0,9.0,0.1,22,0,0.1,9,0.0,0,3.66029,31,351,68,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351534473,10,1010123456002,79,1,1,4,1,0,10.35,20,0,0.0161928,8,0,6.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,134,22,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351534723,10,1010123456002,79,1,1,4,1,0,18.0,5,0,0.0103454,2,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,13,8,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351534973,10,1010123456002,79,1,1,4,1,0,18.1333,15,0,0.0260241,6,0,12.0,0.1,21,0,0.1,9,0.0,0,3.27684,31,26,20,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351535223,10,1010123456002,79,1,1,4,1,0,10.8667,15,0,0.016,6,0,10.25,0.0,2,0,0.1,1,0.0,0,0.0,31,107,20,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351535473,10,1010123456002,79,1,1,4,1,0,17.2308,13,0,0.0159679,5,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,30,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351535723,10,1010123456002,79,1,1,4,1,0,14.2,10,0,0.0106345,4,0,8.0,0.0,0,0,0.0,0,0.0,0,0.0,0,38,10,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351535973,10,1010123456002,79,1,1,4,1,0,12.7333,15,0,0.0161285,6,0,0.1,0.0,2,0,0.1,1,0.0,0,0.0,31,44,18,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351536223,10,1010123456002,79,1,1,4,1,0,11.9412,17,0,0.0161285,7,0,9.75,0.1,44,0,0.1,17,11.7647,0,2.66606,31,95,18,0,0,0,2.93182,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351536473,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,7.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351536723,10,1010123456002,79,1,1,4,1,0,17.125,8,0,0.0105703,3,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,13,8,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351536973,10,1010123456002,79,1,1,4,1,0,11.5714,7,0,0.00546185,3,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,6,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351537223,10,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,15.0,0.1,3,0,0.1,1,0.0,0,3.19005,31,0,0,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351537473,10,1010123456002,79,1,1,4,1,0,16.08,25,0,0.026368,9,0,8.33333,0.1,3,0,0.1,1,0.0,0,2.90895,31,85,22,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351537723,10,1010123456002,79,1,1,4,1,0,11.3947,38,138,0.0243534,13,0,8.0,0.1,25,0,0.1,10,0.0,0,3.3918,31,541,44,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351537973,10,1010123456002,79,1,1,4,1,0,11.5185,27,0,0.024608,13,0,15.0,0.0,0,0,0.0,0,0.0,0,0.0,0,80,26,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351538223,9,1010123456002,79,1,1,4,1,0,18.0,5,0,0.0,0,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,4,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351538473,9,1010123456002,79,1,1,4,1,0,18.0,11,158,0.026144,7,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,53,18,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351538723,9,1010123456002,79,1,1,4,1,0,3.87838,74,0,0.029408,31,0,7.25,0.0,16,0,0.1,8,0.0,0,0.0,31,86,122,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351538973,9,1010123456002,79,1,1,4,1,0,18.0,5,0,0.0103454,2,0,2.0,0.0,0,0,0.0,0,0.0,0,0.0,0,13,8,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351539223,9,1010123456002,79,1,1,4,1,0,20.8571,7,0,0.02224,3,0,12.0,0.1,22,0,0.1,10,10.0,0,2.6929,31,49,12,0,0,0,2.22727,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351539473,9,1010123456002,79,1,1,4,1,0,17.6923,13,0,0.0159036,5,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,47,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351539723,9,1010123456002,79,1,1,4,1,0,8.36,25,174,0.0207229,9,0,6.5,0.0,0,0,0.0,0,0.0,0,0.0,0,23,46,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351539973,9,1010123456002,79,1,1,4,1,0,4.57895,95,0,0.035808,39,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,-50,262,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351540223,9,1010123456002,79,1,1,4,1,0,10.4444,18,158,0.0161928,8,0,10.5,0.1,27,0,0.1,10,0.0,0,3.10875,31,156,20,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351540473,9,1010123456002,79,1,1,4,1,0,10.0714,14,0,0.0109558,6,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,57,16,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351540723,9,1010123456002,79,1,1,4,1,0,18.0,8,0,0.010464,3,0,8.5,0.0,2,0,0.1,1,0.0,0,0.0,31,5,8,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351540973,9,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,6.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351541223,9,1010123456002,79,1,1,4,1,0,0.1,56,0,0.00812851,23,0,9.0,0.1,21,0,0.1,9,0.0,0,5.0912,31,308,150,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351541473,9,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,7.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351541723,9,1010123456002,79,1,1,4,1,0,0.517241,116,171,0.0198876,44,0,2.0,0.0,0,0,0.0,0,0.0,0,0.0,0,-105,202,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351541973,9,1010123456002,79,1,1,4,1,0,18.0714,14,0,0.0222972,8,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,42,20,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351542223,9,1010123456002,79,1,1,4,1,0,17.3333,15,0,0.016,6,0,15.0,0.0,0,0,0.0,0,0.0,0,0.0,0,28,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351542473,9,1010123456002,79,1,1,4,1,0,12.5,12,0,0.0108916,5,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,32,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351542723,9,1010123456002,79,1,1,4,1,0,2.75,112,0,0.0311647,46,0,4.66667,0.1,24,0,0.1,8,0.0,0,2.59706,31,179,132,0,0,0,1.375,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351542973,9,1010123456002,79,1,1,4,1,0,9.09091,22,0,0.016257,8,0,7.0,0.1,22,0,0.1,9,0.0,0,2.95545,31,104,28,0,0,0,1.54545,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351543223,9,1010123456002,79,1,1,4,1,0,9.7,40,0,0.0223293,15,0,7.75,0.0,0,0,0.0,0,0.0,0,0.0,0,189,34,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351543473,9,1010123456002,79,1,1,4,1,0,12.1111,9,0,0.0107631,4,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,17,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351543723,9,1010123456002,79,1,1,4,1,0,1.80822,73,0,0.013696,29,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,116,94,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351543973,9,1010123456002,79,1,1,4,1,0,4.89362,47,0,0.017664,20,0,8.0,0.1,24,0,0.1,10,0.0,0,3.41977,31,53,92,0,0,0,1.08333,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351544223,9,1010123456002,79,1,1,4,1,0,12.5,6,0,0.005312,2,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,26,6,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351544473,9,1010123456002,79,1,1,4,1,0,6.76667,30,0,0.01664,12,0,6.75,0.0,0,0,0.0,0,0.0,0,0.0,0,181,36,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351544723,9,1010123456002,79,1,1,4,1,0,7.21053,38,0,0.022336,16,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,134,46,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351544973,9,1010123456002,79,1,1,4,1,0,10.9286,42,0,0.032608,16,0,8.0,0.1,18,0,0.1,8,0.0,0,5.02489,31,100,40,0,0,0,1.11111,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351545223,9,1010123456002,79,1,1,4,1,0,12.16,25,0,0.021664,11,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,66,26,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351545473,9,1010123456002,79,1,1,4,1,0,13.5625,16,0,0.021504,8,0,9.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,62,24,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351545723,9,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351545973,9,1010123456002,79,1,1,4,1,0,13.04,25,0,0.0266345,10,0,10.5,0.1,20,0,0.1,8,12.5,0,2.41455,31,53,28,0,0,0,2.4,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351546223,9,1010123456002,79,1,1,4,1,0,0.0,0,0,0.0,0,0,5.5,0.1,19,0,0.1,8,37.5,0,1.36474,0,0,0,0,0,0,6.47368,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351546473,9,1010123456002,79,1,1,4,1,0,7.84615,13,0,0.00576,5,0,6.33333,0.0,0,0,0.0,0,0.0,0,0.0,0,426,12,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351546723,9,1010123456002,79,1,1,4,1,0,13.2,5,0,0.00533333,2,0,9.33333,0.0,0,0,0.0,0,0.0,0,0.0,0,13,6,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
1602351546973,9,1010123456002,79,1,1,4,1,0,4.78571,28,0,0.0114699,11,0,5.0,0.1,23,0,0.1,10,0.0,0,2.4602,31,318,34,0,0,0,1.08696,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456002_metrics.csv
